ID,restaurantID,IDCustomer,rating,content
4382,338,868,1.5,Porzioni ridicole rispetto al prezzo.
4383,338,469,1.0,Porzioni ridicole rispetto al prezzo.
4384,338,611,4.5,Servizio impeccabile davvero soddisfatto.
4385,338,191,3.0,Piatti nella media.
4386,338,800,1.5,Pessimo rapporto qualità/prezzo.
4387,338,271,1.0,Delusione totale.
4388,338,891,2.0,Esperienza negativa non tornerò.
4389,338,541,5.0,Vasta scelta di piatti vegetariani.
4390,338,229,0.5,Esperienza negativa non tornerò.
4391,339,942,3.0,Tempi di attesa accettabili.
4392,339,17,0.5,Delusione totale.
4393,339,422,4.0,Ottima atmosfera per una serata romantica.
4394,339,923,0.5,Pessimo rapporto qualità/prezzo.
4395,339,797,3.0,Buono ma potrebbe migliorare.
4396,339,559,4.5,Il migliore della zona!
4397,340,928,3.0,Esperienza discreta.
4398,340,888,2.0,Porzioni ridicole rispetto al prezzo.
4399,340,922,4.5,Tutto perfetto consigliato!
4400,340,460,2.5,Buono ma potrebbe migliorare.
4401,340,184,2.0,Personale scortese peccato perché il cibo era buono.
4402,340,768,5.0,Piatti curati nei minimi dettagli.
4403,340,234,1.5,Delusione totale.
4404,340,448,1.5,Tempi di attesa troppo lunghi.
4405,340,199,2.5,Buon posto per una pausa pranzo veloce.
4406,340,994,1.5,Personale scortese peccato perché il cibo era buono.
4407,340,16,4.5,Locale accogliente e atmosfera rilassante.
4408,340,744,4.0,Piatti curati nei minimi dettagli.
4409,340,727,1.5,Delusione totale.
4410,340,590,1.0,Non consiglio questo posto.
4411,340,817,3.0,Buono ma potrebbe migliorare.
4412,341,370,4.5,Ottimo servizio e cibo delizioso!
4413,341,434,4.0,Ottima atmosfera per una serata romantica.
4414,341,989,4.5,Ottima atmosfera per una serata romantica.
4415,341,484,5.0,Ci tornerò sicuramente.
4416,341,216,2.0,Pessimo rapporto qualità/prezzo.
4417,341,80,5.0,Ci tornerò sicuramente.
4418,341,200,2.0,Delusione totale.
4419,341,392,4.0,Fantastico per una cena tra amici.
4420,341,478,5.0,Il migliore della zona!
4421,341,709,2.5,Buono ma potrebbe migliorare.
4422,342,793,3.0,Locale carino ma nulla di speciale.
4423,342,688,1.5,Non consiglio questo posto.
4424,342,444,4.0,Porzioni abbondanti e sapori genuini.
4425,342,735,5.0,Ottimo servizio e cibo delizioso!
4426,342,257,0.5,Porzioni ridicole rispetto al prezzo.
4427,342,573,2.5,Buono ma potrebbe migliorare.
4428,342,977,5.0,Servizio impeccabile davvero soddisfatto.
4429,342,506,1.0,Tavoli sporchi e servizio lento.
4430,342,35,3.5,Il migliore della zona!
4431,342,787,2.0,Delusione totale.
4432,342,934,4.5,Prezzi onesti e piatti ben presentati.
4433,342,158,1.0,Porzioni ridicole rispetto al prezzo.
4434,342,837,2.0,Personale scortese peccato perché il cibo era buono.
4435,342,437,4.0,Il migliore della zona!
4436,342,722,1.0,Esperienza negativa non tornerò.
4437,342,965,5.0,Esperienza fantastica personale gentile.
4438,343,771,1.5,Tavoli sporchi e servizio lento.
4439,343,914,1.0,Cibo senza sapore.
4440,343,705,2.5,Esperienza discreta.
4441,343,192,2.0,Non consiglio questo posto.
4442,343,389,2.0,Non consiglio questo posto.
4443,343,701,5.0,Fantastico per una cena tra amici.
4444,343,109,3.5,Ottimo servizio e cibo delizioso!
4445,344,120,0.5,Delusione totale.
4446,344,319,1.5,Pessimo rapporto qualità/prezzo.
4447,344,761,3.0,Locale carino ma nulla di speciale.
4448,344,849,1.5,Esperienza negativa non tornerò.
4449,344,520,2.0,Non consiglio questo posto.
4450,344,183,4.0,Ci tornerò sicuramente.
4451,345,995,1.0,Non consiglio questo posto.
4452,345,888,1.5,Personale scortese peccato perché il cibo era buono.
4453,345,408,4.5,Ottimo servizio e cibo delizioso!
4454,345,288,1.5,Tavoli sporchi e servizio lento.
4455,345,319,4.5,Porzioni abbondanti e sapori genuini.
4456,345,714,1.0,Non consiglio questo posto.
4457,345,67,4.5,Il migliore della zona!
4458,345,268,2.0,Tempi di attesa troppo lunghi.
4459,345,479,1.5,Non consiglio questo posto.
4460,345,286,5.0,Ottima atmosfera per una serata romantica.
4461,345,827,1.5,Cibo senza sapore.
4462,346,49,4.0,Vasta scelta di piatti vegetariani.
4463,346,410,4.0,Prezzi onesti e piatti ben presentati.
4464,346,598,2.5,Qualità media prezzi alti.
4465,346,852,0.5,Delusione totale.
4466,346,230,5.0,Ingredienti freschissimi e di qualità.
4467,346,969,4.0,Porzioni abbondanti e sapori genuini.
4468,346,400,1.5,Esperienza negativa non tornerò.
4469,346,383,4.5,Ottimo servizio e cibo delizioso!
4470,346,769,2.0,Tavoli sporchi e servizio lento.
4471,346,129,1.0,Cibo senza sapore.
4472,346,648,4.5,Servizio impeccabile davvero soddisfatto.
4473,346,195,0.5,Non consiglio questo posto.
4474,346,443,3.0,Servizio un po' freddo ma veloce.
4475,346,350,2.5,Menù vario ma niente che mi abbia colpito.
4476,346,472,3.5,Ottima atmosfera per una serata romantica.
4477,346,557,5.0,Ottima atmosfera per una serata romantica.
4478,346,806,3.5,Porzioni abbondanti e sapori genuini.
4479,346,734,3.5,Esperienza fantastica personale gentile.
4480,346,570,0.5,Personale scortese peccato perché il cibo era buono.
4481,346,481,4.5,Locale accogliente e atmosfera rilassante.
4482,347,534,4.0,Servizio impeccabile davvero soddisfatto.
4483,347,873,3.0,Non all'altezza delle aspettative.
4484,347,445,2.5,Non all'altezza delle aspettative.
4485,347,261,1.5,Pessimo rapporto qualità/prezzo.
4486,347,902,5.0,Ingredienti freschissimi e di qualità.
4487,347,992,3.0,Piatti nella media.
4488,347,242,3.0,Esperienza discreta.
4489,347,499,2.0,Esperienza negativa non tornerò.
4490,347,255,4.0,Fantastico per una cena tra amici.
4491,347,49,3.5,Tutto perfetto consigliato!
4492,347,544,1.5,Tavoli sporchi e servizio lento.
4493,347,392,2.0,Pessimo rapporto qualità/prezzo.
4494,347,860,4.5,Ottima atmosfera per una serata romantica.
4495,347,729,3.5,Locale accogliente e atmosfera rilassante.
4496,347,457,1.5,Cibo senza sapore.
4497,347,673,4.0,Locale accogliente e atmosfera rilassante.
4498,347,895,4.0,Piatti curati nei minimi dettagli.
4499,347,51,3.5,Esperienza fantastica personale gentile.
4500,347,415,4.0,Ci tornerò sicuramente.
4501,347,451,1.5,Tavoli sporchi e servizio lento.
4502,348,136,4.0,Ingredienti freschissimi e di qualità.
4503,348,773,4.5,Tutto perfetto consigliato!
4504,348,393,5.0,Porzioni abbondanti e sapori genuini.
4505,348,296,1.5,Cibo senza sapore.
4506,348,274,4.0,Piatti curati nei minimi dettagli.
4507,348,160,4.5,Fantastico per una cena tra amici.
4508,348,165,3.5,Ci tornerò sicuramente.
4509,348,15,0.5,Non consiglio questo posto.
4510,348,124,5.0,Porzioni abbondanti e sapori genuini.
4511,348,597,1.0,Troppo rumoroso per i miei gusti.
4512,348,436,3.5,Tutto perfetto consigliato!
4513,348,827,1.0,Cibo senza sapore.
4514,348,738,2.5,Locale carino ma nulla di speciale.
4515,348,345,0.5,Delusione totale.
4516,348,652,2.0,Delusione totale.
4517,348,599,4.0,Locale accogliente e atmosfera rilassante.
4518,348,87,1.5,Non consiglio questo posto.
4519,348,741,3.0,Servizio un po' freddo ma veloce.
4520,348,52,4.5,Tutto perfetto consigliato!
4521,348,925,1.0,Tavoli sporchi e servizio lento.
4522,349,176,5.0,Il dolce era spettacolare!
4523,349,711,5.0,Tutto perfetto consigliato!
4524,349,503,2.0,Troppo rumoroso per i miei gusti.
4525,349,326,4.0,Il migliore della zona!
4526,349,197,1.5,Porzioni ridicole rispetto al prezzo.
4527,349,9,3.0,Esperienza discreta.
4528,349,60,3.5,Ingredienti freschissimi e di qualità.
4529,349,683,1.0,Delusione totale.
4530,349,745,1.0,Tempi di attesa troppo lunghi.
4531,349,889,2.5,Servizio un po' freddo ma veloce.
4532,349,519,2.5,Esperienza discreta.
4533,349,431,4.5,Vasta scelta di piatti vegetariani.
4534,349,928,4.0,Porzioni abbondanti e sapori genuini.
4535,349,892,1.5,Personale scortese peccato perché il cibo era buono.
4536,349,185,3.0,Piatti nella media.
4537,349,553,1.0,Tempi di attesa troppo lunghi.
4538,349,715,1.5,Tempi di attesa troppo lunghi.
4539,350,629,4.0,Ottima atmosfera per una serata romantica.
4540,350,977,4.0,Prezzi onesti e piatti ben presentati.
4541,350,535,2.0,Pessimo rapporto qualità/prezzo.
4542,350,217,3.0,Piatti nella media.
4543,350,499,5.0,Il dolce era spettacolare!
4544,350,311,2.5,Locale carino ma nulla di speciale.
4545,350,918,4.5,Porzioni abbondanti e sapori genuini.
4546,350,779,1.5,Tempi di attesa troppo lunghi.
4547,350,212,5.0,Ottima atmosfera per una serata romantica.
4548,350,462,3.5,Ottima atmosfera per una serata romantica.
4549,350,997,4.0,Esperienza fantastica personale gentile.
4550,350,409,4.5,Piatti curati nei minimi dettagli.
4551,350,176,5.0,Vasta scelta di piatti vegetariani.
4552,350,896,3.5,Servizio impeccabile davvero soddisfatto.
4553,350,957,5.0,Servizio impeccabile davvero soddisfatto.
4554,350,533,1.0,Non consiglio questo posto.
4555,350,59,4.5,Fantastico per una cena tra amici.
4556,350,907,3.0,Esperienza discreta.
4557,351,163,3.0,Qualità media prezzi alti.
4558,351,196,1.5,Esperienza negativa non tornerò.
4559,351,574,3.0,Non all'altezza delle aspettative.
4560,351,424,5.0,Servizio impeccabile davvero soddisfatto.
4561,351,34,1.5,Pessimo rapporto qualità/prezzo.
4562,351,940,1.5,Personale scortese peccato perché il cibo era buono.
4563,351,939,2.5,Menù vario ma niente che mi abbia colpito.
4564,352,141,2.5,Buon posto per una pausa pranzo veloce.
4565,352,793,5.0,Piatti curati nei minimi dettagli.
4566,352,199,2.5,Non all'altezza delle aspettative.
4567,352,714,2.0,Non consiglio questo posto.
4568,352,523,2.5,Non all'altezza delle aspettative.
4569,352,1,3.5,Ingredienti freschissimi e di qualità.
4570,352,322,3.0,Buon posto per una pausa pranzo veloce.
4571,352,357,3.5,Ci tornerò sicuramente.
4572,352,131,2.0,Esperienza negativa non tornerò.
4573,352,901,2.5,Esperienza discreta.
4574,352,321,1.5,Personale scortese peccato perché il cibo era buono.
4575,352,143,1.5,Cibo senza sapore.
4576,352,878,2.0,Tempi di attesa troppo lunghi.
4577,352,850,2.0,Tempi di attesa troppo lunghi.
4578,352,384,2.0,Esperienza negativa non tornerò.
4579,352,230,0.5,Troppo rumoroso per i miei gusti.
4580,352,965,4.5,Tutto perfetto consigliato!
4581,352,755,1.5,Tavoli sporchi e servizio lento.
4582,352,371,3.0,Buon posto per una pausa pranzo veloce.
4583,353,690,1.5,Troppo rumoroso per i miei gusti.
4584,353,498,1.5,Cibo senza sapore.
4585,353,49,4.5,Ingredienti freschissimi e di qualità.
4586,353,206,2.0,Tempi di attesa troppo lunghi.
4587,353,213,3.0,Locale carino ma nulla di speciale.
4588,353,72,3.5,Tutto perfetto consigliato!
4589,353,59,1.0,Tempi di attesa troppo lunghi.
4590,353,14,3.5,Prezzi onesti e piatti ben presentati.
4591,353,513,3.5,Porzioni abbondanti e sapori genuini.
4592,353,383,1.5,Cibo senza sapore.
4593,353,610,3.5,Piatti curati nei minimi dettagli.
4594,353,816,2.5,Qualità media prezzi alti.
4595,353,908,1.5,Non consiglio questo posto.
4596,353,238,5.0,Ottima atmosfera per una serata romantica.
4597,353,831,5.0,Vasta scelta di piatti vegetariani.
4598,353,161,1.5,Delusione totale.
4599,353,558,1.0,Esperienza negativa non tornerò.
4600,353,329,0.5,Esperienza negativa non tornerò.
4601,353,882,4.0,Vasta scelta di piatti vegetariani.
4602,353,920,1.5,Tempi di attesa troppo lunghi.
4603,354,852,2.5,Buon posto per una pausa pranzo veloce.
4604,354,470,3.5,Vasta scelta di piatti vegetariani.
4605,354,263,0.5,Non consiglio questo posto.
4606,354,486,3.5,Tutto perfetto consigliato!
4607,354,610,2.5,Servizio un po' freddo ma veloce.
4608,354,421,4.5,Locale accogliente e atmosfera rilassante.
4609,354,151,4.5,Porzioni abbondanti e sapori genuini.
4610,354,857,1.0,Delusione totale.
4611,354,561,4.0,Il dolce era spettacolare!
4612,354,416,4.0,Tutto perfetto consigliato!
4613,354,1000,0.5,Pessimo rapporto qualità/prezzo.
4614,354,120,3.5,Vasta scelta di piatti vegetariani.
4615,354,453,2.5,Esperienza discreta.
4616,354,698,1.0,Delusione totale.
4617,354,616,4.0,Locale accogliente e atmosfera rilassante.
4618,355,720,2.0,Porzioni ridicole rispetto al prezzo.
4619,355,110,3.0,Tempi di attesa accettabili.
4620,355,986,2.0,Tavoli sporchi e servizio lento.
4621,355,852,4.0,Il dolce era spettacolare!
4622,355,775,4.0,Ottimo servizio e cibo delizioso!
4623,355,90,3.0,Piatti nella media.
4624,355,479,5.0,Ingredienti freschissimi e di qualità.
4625,355,252,3.5,Ottima atmosfera per una serata romantica.
4626,355,559,5.0,Ottima atmosfera per una serata romantica.
4627,355,155,4.5,Piatti curati nei minimi dettagli.
4628,355,719,2.5,Servizio un po' freddo ma veloce.
4629,355,75,2.5,Buon posto per una pausa pranzo veloce.
4630,355,260,0.5,Troppo rumoroso per i miei gusti.
4631,355,344,2.5,Esperienza discreta.
4632,355,893,3.0,Piatti nella media.
4633,355,474,3.5,Ottima atmosfera per una serata romantica.
4634,355,259,1.5,Tempi di attesa troppo lunghi.
4635,355,740,2.5,Servizio un po' freddo ma veloce.
4636,356,692,1.5,Porzioni ridicole rispetto al prezzo.
4637,356,725,4.5,Tutto perfetto consigliato!
4638,356,435,3.5,Tutto perfetto consigliato!
4639,356,19,3.0,Esperienza discreta.
4640,356,750,2.0,Non consiglio questo posto.
4641,356,342,1.5,Personale scortese peccato perché il cibo era buono.
4642,356,784,4.0,Ingredienti freschissimi e di qualità.
4643,356,287,3.0,Piatti nella media.
4644,356,647,1.5,Pessimo rapporto qualità/prezzo.
4645,356,658,3.0,Servizio un po' freddo ma veloce.
4646,356,107,2.0,Esperienza negativa non tornerò.
4647,356,246,4.0,Ingredienti freschissimi e di qualità.
4648,356,171,0.5,Personale scortese peccato perché il cibo era buono.
4649,356,507,3.5,Vasta scelta di piatti vegetariani.
4650,357,153,1.5,Tempi di attesa troppo lunghi.
4651,357,144,2.5,Locale carino ma nulla di speciale.
4652,357,348,2.5,Non all'altezza delle aspettative.
4653,357,950,5.0,Fantastico per una cena tra amici.
4654,357,301,2.0,Delusione totale.
4655,357,740,1.0,Porzioni ridicole rispetto al prezzo.
4656,357,171,2.5,Qualità media prezzi alti.
4657,357,481,3.5,Tutto perfetto consigliato!
4658,357,53,4.0,Servizio impeccabile davvero soddisfatto.
4659,357,731,4.5,Esperienza fantastica personale gentile.
4660,357,761,4.0,Tutto perfetto consigliato!
4661,357,55,1.0,Personale scortese peccato perché il cibo era buono.
4662,357,580,0.5,Pessimo rapporto qualità/prezzo.
4663,357,939,1.0,Troppo rumoroso per i miei gusti.
4664,357,88,1.5,Non consiglio questo posto.
4665,357,222,1.0,Personale scortese peccato perché il cibo era buono.
4666,357,261,1.0,Troppo rumoroso per i miei gusti.
4667,357,8,3.5,Piatti curati nei minimi dettagli.
4668,357,987,2.5,Piatti nella media.
4669,358,534,4.5,Il migliore della zona!
4670,358,422,3.5,Il migliore della zona!
4671,358,6,5.0,Fantastico per una cena tra amici.
4672,358,517,3.5,Servizio impeccabile davvero soddisfatto.
4673,358,565,0.5,Tempi di attesa troppo lunghi.
4674,358,668,2.5,Tempi di attesa accettabili.
4675,358,423,2.5,Menù vario ma niente che mi abbia colpito.
4676,358,637,4.5,Piatti curati nei minimi dettagli.
4677,358,160,3.0,Non all'altezza delle aspettative.
4678,358,664,0.5,Pessimo rapporto qualità/prezzo.
4679,358,61,3.5,Ottima atmosfera per una serata romantica.
4680,358,372,3.0,Buono ma potrebbe migliorare.
4681,359,866,5.0,Ottimo servizio e cibo delizioso!
4682,359,677,1.0,Cibo senza sapore.
4683,359,766,3.5,Ottima atmosfera per una serata romantica.
4684,359,567,3.0,Tempi di attesa accettabili.
4685,359,919,3.5,Porzioni abbondanti e sapori genuini.
4686,359,702,2.5,Non all'altezza delle aspettative.
4687,359,828,3.5,Fantastico per una cena tra amici.
4688,359,629,1.0,Tavoli sporchi e servizio lento.
4689,359,87,1.0,Cibo senza sapore.
4690,359,166,2.0,Pessimo rapporto qualità/prezzo.
4691,359,96,3.0,Non all'altezza delle aspettative.
4692,359,933,4.5,Fantastico per una cena tra amici.
4693,359,351,4.5,Tutto perfetto consigliato!
4694,359,447,1.0,Personale scortese peccato perché il cibo era buono.
4695,359,715,3.5,Fantastico per una cena tra amici.
4696,359,489,3.0,Locale carino ma nulla di speciale.
4697,359,22,4.0,Ingredienti freschissimi e di qualità.
4698,359,661,3.5,Esperienza fantastica personale gentile.
4699,360,536,3.5,Ingredienti freschissimi e di qualità.
4700,360,966,1.5,Troppo rumoroso per i miei gusti.
4701,360,866,0.5,Esperienza negativa non tornerò.
4702,360,227,1.5,Troppo rumoroso per i miei gusti.
4703,360,175,1.0,Personale scortese peccato perché il cibo era buono.
4704,360,450,1.5,Pessimo rapporto qualità/prezzo.
4705,360,593,1.5,Non consiglio questo posto.
4706,360,616,4.0,Ottimo servizio e cibo delizioso!
4707,360,166,4.5,Servizio impeccabile davvero soddisfatto.
4708,360,2,3.5,Locale accogliente e atmosfera rilassante.
4709,360,116,2.5,Buono ma potrebbe migliorare.
4710,360,308,2.0,Troppo rumoroso per i miei gusti.
4711,360,609,4.5,Il migliore della zona!
4712,361,605,3.5,Fantastico per una cena tra amici.
4713,361,91,3.5,Locale accogliente e atmosfera rilassante.
4714,361,675,4.5,Il migliore della zona!
4715,361,446,1.5,Tavoli sporchi e servizio lento.
4716,361,797,0.5,Non consiglio questo posto.
4717,361,994,2.0,Porzioni ridicole rispetto al prezzo.
4718,361,598,4.5,Locale accogliente e atmosfera rilassante.
4719,361,889,0.5,Troppo rumoroso per i miei gusti.
4720,361,526,4.5,Vasta scelta di piatti vegetariani.
4721,361,727,1.0,Personale scortese peccato perché il cibo era buono.
4722,361,19,4.0,Il migliore della zona!
4723,361,814,4.0,Fantastico per una cena tra amici.
4724,361,969,5.0,Ottimo servizio e cibo delizioso!
4725,361,251,0.5,Esperienza negativa non tornerò.
4726,361,27,3.5,Ottima atmosfera per una serata romantica.
4727,361,73,3.0,Buon posto per una pausa pranzo veloce.
4728,361,372,2.5,Esperienza discreta.
4729,361,376,1.5,Tempi di attesa troppo lunghi.
4730,361,193,0.5,Tavoli sporchi e servizio lento.
4731,361,569,0.5,Cibo senza sapore.
4732,362,540,5.0,Servizio impeccabile davvero soddisfatto.
4733,362,953,2.0,Porzioni ridicole rispetto al prezzo.
4734,362,843,3.5,Ottima atmosfera per una serata romantica.
4735,362,60,4.0,Fantastico per una cena tra amici.
4736,362,669,2.0,Tempi di attesa troppo lunghi.
4737,362,697,2.5,Non all'altezza delle aspettative.
4738,362,954,0.5,Pessimo rapporto qualità/prezzo.
4739,362,447,3.0,Buono ma potrebbe migliorare.
4740,362,300,4.0,Locale accogliente e atmosfera rilassante.
4741,362,135,2.0,Esperienza negativa non tornerò.
4742,362,916,3.0,Buon posto per una pausa pranzo veloce.
4743,362,443,4.5,Servizio impeccabile davvero soddisfatto.
4744,362,841,2.0,Pessimo rapporto qualità/prezzo.
4745,362,745,0.5,Non consiglio questo posto.
4746,362,275,4.0,Porzioni abbondanti e sapori genuini.
4747,362,806,3.0,Esperienza discreta.
4748,362,796,4.5,Ingredienti freschissimi e di qualità.
4749,362,38,4.0,Ci tornerò sicuramente.
4750,362,708,0.5,Troppo rumoroso per i miei gusti.
4751,363,953,1.5,Delusione totale.
4752,363,849,5.0,Locale accogliente e atmosfera rilassante.
4753,363,312,5.0,Ingredienti freschissimi e di qualità.
4754,363,578,4.0,Porzioni abbondanti e sapori genuini.
4755,363,636,5.0,Ingredienti freschissimi e di qualità.
4756,363,881,1.0,Tavoli sporchi e servizio lento.
4757,363,279,1.5,Esperienza negativa non tornerò.
